Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Crab-eating macaque gene stable ID,Crab-eating macaque gene name,Gene name
ENSG00000114942,ENSG00000114942.14,ENST00000429769,ENST00000429769.5,ENSMFAG00000038364,EEF1B2,EEF1B2
ENSG00000114942,ENSG00000114942.14,ENST00000460760,ENST00000460760.1,ENSMFAG00000038364,EEF1B2,EEF1B2
ENSG00000114942,ENSG00000114942.14,ENST00000415904,ENST00000415904.1,ENSMFAG00000038364,EEF1B2,EEF1B2
ENSG00000114942,ENSG00000114942.14,ENST00000435123,ENST00000435123.1,ENSMFAG00000038364,EEF1B2,EEF1B2
ENSG00000114942,ENSG00000114942.14,ENST00000455150,ENST00000455150.1,ENSMFAG00000038364,EEF1B2,EEF1B2
ENSG00000114942,ENSG00000114942.14,ENST00000482103,ENST00000482103.1,ENSMFAG00000038364,EEF1B2,EEF1B2
ENSG00000114942,ENSG00000114942.14,ENST00000392221,ENST00000392221.5,ENSMFAG00000038364,EEF1B2,EEF1B2
ENSG00000114942,ENSG00000114942.14,ENST00000236957,ENST00000236957.9,ENSMFAG00000003979,,EEF1B2
ENSG00000114942,ENSG00000114942.14,ENST00000392222,ENST00000392222.7,ENSMFAG00000003979,,EEF1B2
ENSG00000114942,ENSG00000114942.14,ENST00000445505,ENST00000445505.5,ENSMFAG00000003979,,EEF1B2
ENSG00000114942,ENSG00000114942.14,ENST00000479587,ENST00000479587.1,ENSMFAG00000003979,,EEF1B2
ENSG00000114942,ENSG00000114942.14,ENST00000429769,ENST00000429769.5,ENSMFAG00000003979,,EEF1B2
ENSG00000114942,ENSG00000114942.14,ENST00000460760,ENST00000460760.1,ENSMFAG00000003979,,EEF1B2
ENSG00000114942,ENSG00000114942.14,ENST00000415904,ENST00000415904.1,ENSMFAG00000003979,,EEF1B2
ENSG00000114942,ENSG00000114942.14,ENST00000435123,ENST00000435123.1,ENSMFAG00000003979,,EEF1B2
ENSG00000114942,ENSG00000114942.14,ENST00000455150,ENST00000455150.1,ENSMFAG00000003979,,EEF1B2
ENSG00000114942,ENSG00000114942.14,ENST00000482103,ENST00000482103.1,ENSMFAG00000003979,,EEF1B2
ENSG00000114942,ENSG00000114942.14,ENST00000392221,ENST00000392221.5,ENSMFAG00000003979,,EEF1B2
ENSG00000277502,ENSG00000277502.1,ENST00000617802,ENST00000617802.1,ENSMFAG00000006223,,AC007383.3
ENSG00000281780,ENSG00000281780.1,ENST00000625269,ENST00000625269.1,ENSMFAG00000023466,snoZ196,snoZ196
ENSG00000207047,ENSG00000207047.2,ENST00000384320,ENST00000384320.2,ENSMFAG00000010705,SNORD51,SNORD51
ENSG00000207406,ENSG00000207406.1,ENST00000384675,ENST00000384675.1,ENSMFAG00000013481,SNORA41,SNORA41
ENSG00000183671,ENSG00000183671.12,ENST00000407325,ENST00000407325.6,ENSMFAG00000013528,GPR1,GPR1
ENSG00000183671,ENSG00000183671.12,ENST00000437420,ENST00000437420.5,ENSMFAG00000013528,GPR1,GPR1
ENSG00000183671,ENSG00000183671.12,ENST00000442134,ENST00000442134.1,ENSMFAG00000013528,GPR1,GPR1
ENSG00000183671,ENSG00000183671.12,ENST00000451790,ENST00000451790.5,ENSMFAG00000013528,GPR1,GPR1
ENSG00000183671,ENSG00000183671.12,ENST00000447845,ENST00000447845.1,ENSMFAG00000013528,GPR1,GPR1
ENSG00000183671,ENSG00000183671.12,ENST00000439932,ENST00000439932.5,ENSMFAG00000013528,GPR1,GPR1
ENSG00000183671,ENSG00000183671.12,ENST00000411719,ENST00000411719.1,ENSMFAG00000013528,GPR1,GPR1
ENSG00000183671,ENSG00000183671.12,ENST00000458440,ENST00000458440.1,ENSMFAG00000013528,GPR1,GPR1
ENSG00000183671,ENSG00000183671.12,ENST00000612892,ENST00000612892.4,ENSMFAG00000013528,GPR1,GPR1
ENSG00000183671,ENSG00000183671.12,ENST00000621141,ENST00000621141.4,ENSMFAG00000013528,GPR1,GPR1
ENSG00000222496,ENSG00000222496.1,ENST00000410564,ENST00000410564.1,ENSMFAG00000009057,7SK,RN7SKP200
ENSG00000252716,ENSG00000252716.1,ENST00000516907,ENST00000516907.1,ENSMFAG00000008953,7SK,RN7SKP260
ENSG00000204186,ENSG00000204186.10,ENST00000374423,ENST00000374423.9,ENSMFAG00000044616,ZDBF2,ZDBF2
ENSG00000204186,ENSG00000204186.10,ENST00000649650,ENST00000649650.1,ENSMFAG00000044616,ZDBF2,ZDBF2
ENSG00000204186,ENSG00000204186.10,ENST00000649289,ENST00000649289.1,ENSMFAG00000044616,ZDBF2,ZDBF2
ENSG00000204186,ENSG00000204186.10,ENST00000650097,ENST00000650097.1,ENSMFAG00000044616,ZDBF2,ZDBF2
ENSG00000204186,ENSG00000204186.10,ENST00000649525,ENST00000649525.1,ENSMFAG00000044616,ZDBF2,ZDBF2
ENSG00000204186,ENSG00000204186.10,ENST00000649285,ENST00000649285.1,ENSMFAG00000044616,ZDBF2,ZDBF2
ENSG00000204186,ENSG00000204186.10,ENST00000649998,ENST00000649998.1,ENSMFAG00000044616,ZDBF2,ZDBF2
ENSG00000204186,ENSG00000204186.10,ENST00000649441,ENST00000649441.1,ENSMFAG00000044616,ZDBF2,ZDBF2
ENSG00000204186,ENSG00000204186.10,ENST00000648361,ENST00000648361.1,ENSMFAG00000044616,ZDBF2,ZDBF2
ENSG00000204186,ENSG00000204186.10,ENST00000611847,ENST00000611847.1,ENSMFAG00000044616,ZDBF2,ZDBF2
ENSG00000114948,ENSG00000114948.13,ENST00000264377,ENST00000264377.8,ENSMFAG00000030094,ADAM23,ADAM23
ENSG00000114948,ENSG00000114948.13,ENST00000374415,ENST00000374415.7,ENSMFAG00000030094,ADAM23,ADAM23
ENSG00000114948,ENSG00000114948.13,ENST00000444281,ENST00000444281.1,ENSMFAG00000030094,ADAM23,ADAM23
ENSG00000235118,ENSG00000235118.8,ENST00000441223,ENST00000441223.3,ENSMFAG00000031105,FAM237A,FAM237A
ENSG00000235118,ENSG00000235118.8,ENST00000453816,ENST00000453816.1,ENSMFAG00000031105,FAM237A,FAM237A
ENSG00000232125,ENSG00000232125.5,ENST00000477734,ENST00000477734.2,ENSMFAG00000044098,DYTN,DYTN
ENSG00000232125,ENSG00000232125.5,ENST00000674258,ENST00000674258.1,ENSMFAG00000044098,DYTN,DYTN
ENSG00000232125,ENSG00000232125.5,ENST00000452335,ENST00000452335.2,ENSMFAG00000044098,DYTN,DYTN
ENSG00000207319,ENSG00000207319.1,ENST00000384589,ENST00000384589.1,ENSMFAG00000011753,Y_RNA,Y_RNA
ENSG00000138400,ENSG00000138400.13,ENST00000374412,ENST00000374412.8,ENSMFAG00000035811,MDH1B,MDH1B
ENSG00000138400,ENSG00000138400.13,ENST00000432911,ENST00000432911.5,ENSMFAG00000035811,MDH1B,MDH1B
ENSG00000138400,ENSG00000138400.13,ENST00000449792,ENST00000449792.5,ENSMFAG00000035811,MDH1B,MDH1B
ENSG00000138400,ENSG00000138400.13,ENST00000454776,ENST00000454776.6,ENSMFAG00000035811,MDH1B,MDH1B
ENSG00000138400,ENSG00000138400.13,ENST00000436472,ENST00000436472.1,ENSMFAG00000035811,MDH1B,MDH1B
ENSG00000138400,ENSG00000138400.13,ENST00000471988,ENST00000471988.1,ENSMFAG00000035811,MDH1B,MDH1B
ENSG00000118246,ENSG00000118246.14,ENST00000236980,ENST00000236980.10,ENSMFAG00000033471,FASTKD2,FASTKD2
ENSG00000118246,ENSG00000118246.14,ENST00000418289,ENST00000418289.1,ENSMFAG00000033471,FASTKD2,FASTKD2
ENSG00000118246,ENSG00000118246.14,ENST00000402774,ENST00000402774.8,ENSMFAG00000033471,FASTKD2,FASTKD2
ENSG00000118246,ENSG00000118246.14,ENST00000403094,ENST00000403094.3,ENSMFAG00000033471,FASTKD2,FASTKD2
ENSG00000118246,ENSG00000118246.14,ENST00000487777,ENST00000487777.5,ENSMFAG00000033471,FASTKD2,FASTKD2
ENSG00000118246,ENSG00000118246.14,ENST00000471788,ENST00000471788.1,ENSMFAG00000033471,FASTKD2,FASTKD2
ENSG00000144410,ENSG00000144410.5,ENST00000272852,ENST00000272852.4,ENSMFAG00000037948,CPO,CPO
ENSG00000118263,ENSG00000118263.15,ENST00000309446,ENST00000309446.11,ENSMFAG00000039083,KLF7,KLF7
ENSG00000118263,ENSG00000118263.15,ENST00000421199,ENST00000421199.5,ENSMFAG00000039083,KLF7,KLF7
ENSG00000118263,ENSG00000118263.15,ENST00000423015,ENST00000423015.5,ENSMFAG00000039083,KLF7,KLF7
ENSG00000118263,ENSG00000118263.15,ENST00000467833,ENST00000467833.1,ENSMFAG00000039083,KLF7,KLF7
ENSG00000118263,ENSG00000118263.15,ENST00000458272,ENST00000458272.1,ENSMFAG00000039083,KLF7,KLF7
ENSG00000118263,ENSG00000118263.15,ENST00000435602,ENST00000435602.1,ENSMFAG00000039083,KLF7,KLF7
ENSG00000118263,ENSG00000118263.15,ENST00000426163,ENST00000426163.5,ENSMFAG00000039083,KLF7,KLF7
ENSG00000118263,ENSG00000118263.15,ENST00000457962,ENST00000457962.5,ENSMFAG00000039083,KLF7,KLF7
ENSG00000118263,ENSG00000118263.15,ENST00000451244,ENST00000451244.1,ENSMFAG00000039083,KLF7,KLF7
ENSG00000118263,ENSG00000118263.15,ENST00000412414,ENST00000412414.6,ENSMFAG00000039083,KLF7,KLF7
ENSG00000118260,ENSG00000118260.15,ENST00000430624,ENST00000430624.5,ENSMFAG00000039629,CREB1,CREB1
ENSG00000118260,ENSG00000118260.15,ENST00000432329,ENST00000432329.6,ENSMFAG00000039629,CREB1,CREB1
ENSG00000118260,ENSG00000118260.15,ENST00000353267,ENST00000353267.8,ENSMFAG00000039629,CREB1,CREB1
ENSG00000118260,ENSG00000118260.15,ENST00000445803,ENST00000445803.5,ENSMFAG00000039629,CREB1,CREB1
ENSG00000118260,ENSG00000118260.15,ENST00000421139,ENST00000421139.5,ENSMFAG00000039629,CREB1,CREB1
ENSG00000118260,ENSG00000118260.15,ENST00000494094,ENST00000494094.5,ENSMFAG00000039629,CREB1,CREB1
ENSG00000118260,ENSG00000118260.15,ENST00000452474,ENST00000452474.5,ENSMFAG00000039629,CREB1,CREB1
ENSG00000118260,ENSG00000118260.15,ENST00000414681,ENST00000414681.1,ENSMFAG00000039629,CREB1,CREB1
ENSG00000118260,ENSG00000118260.15,ENST00000480189,ENST00000480189.5,ENSMFAG00000039629,CREB1,CREB1
ENSG00000118260,ENSG00000118260.15,ENST00000464407,ENST00000464407.1,ENSMFAG00000039629,CREB1,CREB1
ENSG00000118260,ENSG00000118260.15,ENST00000448277,ENST00000448277.5,ENSMFAG00000039629,CREB1,CREB1
ENSG00000118260,ENSG00000118260.15,ENST00000457101,ENST00000457101.5,ENSMFAG00000039629,CREB1,CREB1
ENSG00000118260,ENSG00000118260.15,ENST00000418081,ENST00000418081.5,ENSMFAG00000039629,CREB1,CREB1
ENSG00000118260,ENSG00000118260.15,ENST00000455757,ENST00000455757.1,ENSMFAG00000039629,CREB1,CREB1
ENSG00000118260,ENSG00000118260.15,ENST00000494983,ENST00000494983.1,ENSMFAG00000039629,CREB1,CREB1
ENSG00000118260,ENSG00000118260.15,ENST00000446449,ENST00000446449.1,ENSMFAG00000039629,CREB1,CREB1
ENSG00000118260,ENSG00000118260.15,ENST00000451164,ENST00000451164.1,ENSMFAG00000039629,CREB1,CREB1
ENSG00000144401,ENSG00000144401.14,ENST00000432416,ENST00000432416.5,ENSMFAG00000041805,METTL21A,METTL21A
ENSG00000144401,ENSG00000144401.14,ENST00000458426,ENST00000458426.5,ENSMFAG00000041805,METTL21A,METTL21A
ENSG00000144401,ENSG00000144401.14,ENST00000425132,ENST00000425132.5,ENSMFAG00000041805,METTL21A,METTL21A
ENSG00000144401,ENSG00000144401.14,ENST00000477919,ENST00000477919.1,ENSMFAG00000041805,METTL21A,METTL21A
ENSG00000144401,ENSG00000144401.14,ENST00000448007,ENST00000448007.6,ENSMFAG00000041805,METTL21A,METTL21A
ENSG00000144401,ENSG00000144401.14,ENST00000272839,ENST00000272839.7,ENSMFAG00000041805,METTL21A,METTL21A
ENSG00000144401,ENSG00000144401.14,ENST00000448823,ENST00000448823.2,ENSMFAG00000041805,METTL21A,METTL21A
ENSG00000144401,ENSG00000144401.14,ENST00000406927,ENST00000406927.6,ENSMFAG00000041805,METTL21A,METTL21A
ENSG00000144401,ENSG00000144401.14,ENST00000426075,ENST00000426075.5,ENSMFAG00000041805,METTL21A,METTL21A
ENSG00000144401,ENSG00000144401.14,ENST00000442521,ENST00000442521.1,ENSMFAG00000041805,METTL21A,METTL21A
ENSG00000144401,ENSG00000144401.14,ENST00000461419,ENST00000461419.6,ENSMFAG00000041805,METTL21A,METTL21A
ENSG00000144401,ENSG00000144401.14,ENST00000471128,ENST00000471128.1,ENSMFAG00000041805,METTL21A,METTL21A
ENSG00000144401,ENSG00000144401.14,ENST00000411432,ENST00000411432.5,ENSMFAG00000041805,METTL21A,METTL21A
ENSG00000199251,ENSG00000199251.1,ENST00000362381,ENST00000362381.1,ENSMFAG00000040692,U6,RNU6-664P
ENSG00000163251,ENSG00000163251.4,ENST00000295417,ENST00000295417.4,ENSMFAG00000016133,FZD5,FZD5
ENSG00000178385,ENSG00000178385.15,ENST00000427836,ENST00000427836.8,ENSMFAG00000033450,PLEKHM3,PLEKHM3
ENSG00000178385,ENSG00000178385.15,ENST00000343987,ENST00000343987.2,ENSMFAG00000033450,PLEKHM3,PLEKHM3
ENSG00000178385,ENSG00000178385.15,ENST00000447645,ENST00000447645.5,ENSMFAG00000033450,PLEKHM3,PLEKHM3
ENSG00000178385,ENSG00000178385.15,ENST00000457206,ENST00000457206.1,ENSMFAG00000033450,PLEKHM3,PLEKHM3
ENSG00000212246,ENSG00000212246.1,ENST00000390944,ENST00000390944.1,ENSMFAG00000014086,U6,RNU6-360P
ENSG00000118231,ENSG00000118231.5,ENST00000264376,ENST00000264376.5,ENSMFAG00000030195,CRYGD,CRYGD
ENSG00000163254,ENSG00000163254.5,ENST00000282141,ENST00000282141.4,ENSMFAG00000031876,CRYGC,CRYGC
ENSG00000182187,ENSG00000182187.4,ENST00000260988,ENST00000260988.5,ENSMFAG00000044909,CRYGB,CRYGB
ENSG00000168582,ENSG00000168582.5,ENST00000304502,ENST00000304502.5,ENSMFAG00000001687,CRYGA,CRYGA
ENSG00000188674,ENSG00000188674.11,ENST00000451342,ENST00000451342.5,ENSMFAG00000003892,C2orf80,C2orf80
ENSG00000188674,ENSG00000188674.11,ENST00000341287,ENST00000341287.9,ENSMFAG00000003892,C2orf80,C2orf80
ENSG00000188674,ENSG00000188674.11,ENST00000451346,ENST00000451346.5,ENSMFAG00000003892,C2orf80,C2orf80
ENSG00000188674,ENSG00000188674.11,ENST00000428015,ENST00000428015.5,ENSMFAG00000003892,C2orf80,C2orf80
ENSG00000188674,ENSG00000188674.11,ENST00000453017,ENST00000453017.5,ENSMFAG00000003892,C2orf80,C2orf80
ENSG00000188674,ENSG00000188674.11,ENST00000423952,ENST00000423952.2,ENSMFAG00000003892,C2orf80,C2orf80
ENSG00000188674,ENSG00000188674.11,ENST00000449053,ENST00000449053.1,ENSMFAG00000003892,C2orf80,C2orf80
ENSG00000138413,ENSG00000138413.14,ENST00000345146,ENST00000345146.7,ENSMFAG00000037839,IDH1,IDH1
ENSG00000138413,ENSG00000138413.14,ENST00000446179,ENST00000446179.5,ENSMFAG00000037839,IDH1,IDH1
ENSG00000138413,ENSG00000138413.14,ENST00000415913,ENST00000415913.5,ENSMFAG00000037839,IDH1,IDH1
ENSG00000138413,ENSG00000138413.14,ENST00000484575,ENST00000484575.1,ENSMFAG00000037839,IDH1,IDH1
ENSG00000138413,ENSG00000138413.14,ENST00000415282,ENST00000415282.5,ENSMFAG00000037839,IDH1,IDH1
ENSG00000138413,ENSG00000138413.14,ENST00000462386,ENST00000462386.5,ENSMFAG00000037839,IDH1,IDH1
ENSG00000138413,ENSG00000138413.14,ENST00000417583,ENST00000417583.5,ENSMFAG00000037839,IDH1,IDH1
ENSG00000138413,ENSG00000138413.14,ENST00000451391,ENST00000451391.5,ENSMFAG00000037839,IDH1,IDH1
ENSG00000138413,ENSG00000138413.14,ENST00000481557,ENST00000481557.1,ENSMFAG00000037839,IDH1,IDH1
ENSG00000115020,ENSG00000115020.17,ENST00000392202,ENST00000392202.7,ENSMFAG00000041669,PIKFYVE,PIKFYVE
ENSG00000115020,ENSG00000115020.17,ENST00000443896,ENST00000443896.5,ENSMFAG00000041669,PIKFYVE,PIKFYVE
ENSG00000115020,ENSG00000115020.17,ENST00000264380,ENST00000264380.9,ENSMFAG00000041669,PIKFYVE,PIKFYVE
ENSG00000115020,ENSG00000115020.17,ENST00000407449,ENST00000407449.5,ENSMFAG00000041669,PIKFYVE,PIKFYVE
ENSG00000115020,ENSG00000115020.17,ENST00000308862,ENST00000308862.10,ENSMFAG00000041669,PIKFYVE,PIKFYVE
ENSG00000115020,ENSG00000115020.17,ENST00000422495,ENST00000422495.5,ENSMFAG00000041669,PIKFYVE,PIKFYVE
ENSG00000115020,ENSG00000115020.17,ENST00000452564,ENST00000452564.1,ENSMFAG00000041669,PIKFYVE,PIKFYVE
ENSG00000115020,ENSG00000115020.17,ENST00000477200,ENST00000477200.1,ENSMFAG00000041669,PIKFYVE,PIKFYVE
ENSG00000115020,ENSG00000115020.17,ENST00000474721,ENST00000474721.1,ENSMFAG00000041669,PIKFYVE,PIKFYVE
ENSG00000144407,ENSG00000144407.9,ENST00000617735,ENST00000617735.4,ENSMFAG00000000697,PTH2R,PTH2R
ENSG00000144407,ENSG00000144407.9,ENST00000272847,ENST00000272847.6,ENSMFAG00000000697,PTH2R,PTH2R
ENSG00000144407,ENSG00000144407.9,ENST00000419079,ENST00000419079.1,ENSMFAG00000000697,PTH2R,PTH2R
ENSG00000144407,ENSG00000144407.9,ENST00000487472,ENST00000487472.2,ENSMFAG00000000697,PTH2R,PTH2R
ENSG00000078018,ENSG00000078018.20,ENST00000199940,ENST00000199940.10,ENSMFAG00000037191,MAP2,MAP2
ENSG00000078018,ENSG00000078018.20,ENST00000392193,ENST00000392193.5,ENSMFAG00000037191,MAP2,MAP2
ENSG00000078018,ENSG00000078018.20,ENST00000360351,ENST00000360351.8,ENSMFAG00000037191,MAP2,MAP2
ENSG00000078018,ENSG00000078018.20,ENST00000361559,ENST00000361559.8,ENSMFAG00000037191,MAP2,MAP2
ENSG00000078018,ENSG00000078018.20,ENST00000445941,ENST00000445941.5,ENSMFAG00000037191,MAP2,MAP2
ENSG00000078018,ENSG00000078018.20,ENST00000673860,ENST00000673860.1,ENSMFAG00000037191,MAP2,MAP2
ENSG00000078018,ENSG00000078018.20,ENST00000392194,ENST00000392194.5,ENSMFAG00000037191,MAP2,MAP2
ENSG00000078018,ENSG00000078018.20,ENST00000447185,ENST00000447185.5,ENSMFAG00000037191,MAP2,MAP2
ENSG00000078018,ENSG00000078018.20,ENST00000452717,ENST00000452717.1,ENSMFAG00000037191,MAP2,MAP2
ENSG00000078018,ENSG00000078018.20,ENST00000471619,ENST00000471619.5,ENSMFAG00000037191,MAP2,MAP2
ENSG00000078018,ENSG00000078018.20,ENST00000482864,ENST00000482864.5,ENSMFAG00000037191,MAP2,MAP2
ENSG00000078018,ENSG00000078018.20,ENST00000461253,ENST00000461253.1,ENSMFAG00000037191,MAP2,MAP2
ENSG00000078018,ENSG00000078018.20,ENST00000481649,ENST00000481649.1,ENSMFAG00000037191,MAP2,MAP2
ENSG00000078018,ENSG00000078018.20,ENST00000475600,ENST00000475600.5,ENSMFAG00000037191,MAP2,MAP2
ENSG00000078018,ENSG00000078018.20,ENST00000464007,ENST00000464007.1,ENSMFAG00000037191,MAP2,MAP2
ENSG00000078018,ENSG00000078018.20,ENST00000478233,ENST00000478233.1,ENSMFAG00000037191,MAP2,MAP2
ENSG00000078018,ENSG00000078018.20,ENST00000473543,ENST00000473543.1,ENSMFAG00000037191,MAP2,MAP2
ENSG00000144406,ENSG00000144406.19,ENST00000673951,ENST00000673951.1,ENSMFAG00000038823,UNC80,UNC80
ENSG00000144406,ENSG00000144406.19,ENST00000673920,ENST00000673920.1,ENSMFAG00000038823,UNC80,UNC80
ENSG00000144406,ENSG00000144406.19,ENST00000478701,ENST00000478701.1,ENSMFAG00000038823,UNC80,UNC80
ENSG00000144406,ENSG00000144406.19,ENST00000272845,ENST00000272845.10,ENSMFAG00000038823,UNC80,UNC80
ENSG00000144406,ENSG00000144406.19,ENST00000489023,ENST00000489023.5,ENSMFAG00000038823,UNC80,UNC80
ENSG00000144406,ENSG00000144406.19,ENST00000477301,ENST00000477301.1,ENSMFAG00000038823,UNC80,UNC80
ENSG00000144406,ENSG00000144406.19,ENST00000481494,ENST00000481494.2,ENSMFAG00000038823,UNC80,UNC80
ENSG00000144406,ENSG00000144406.19,ENST00000333907,ENST00000333907.3,ENSMFAG00000038823,UNC80,UNC80
ENSG00000144406,ENSG00000144406.19,ENST00000477924,ENST00000477924.1,ENSMFAG00000038823,UNC80,UNC80
ENSG00000144406,ENSG00000144406.19,ENST00000439458,ENST00000439458.5,ENSMFAG00000038823,UNC80,UNC80
ENSG00000197713,ENSG00000197713.15,ENST00000359429,ENST00000359429.11,ENSMFAG00000001492,,RPE
ENSG00000197713,ENSG00000197713.15,ENST00000436630,ENST00000436630.6,ENSMFAG00000001492,,RPE
ENSG00000197713,ENSG00000197713.15,ENST00000408981,ENST00000408981.6,ENSMFAG00000001492,,RPE
ENSG00000197713,ENSG00000197713.15,ENST00000454822,ENST00000454822.5,ENSMFAG00000001492,,RPE
ENSG00000197713,ENSG00000197713.15,ENST00000429921,ENST00000429921.5,ENSMFAG00000001492,,RPE
ENSG00000197713,ENSG00000197713.15,ENST00000453724,ENST00000453724.5,ENSMFAG00000001492,,RPE
ENSG00000197713,ENSG00000197713.15,ENST00000438265,ENST00000438265.5,ENSMFAG00000001492,,RPE
ENSG00000197713,ENSG00000197713.15,ENST00000429907,ENST00000429907.5,ENSMFAG00000001492,,RPE
ENSG00000197713,ENSG00000197713.15,ENST00000441588,ENST00000441588.5,ENSMFAG00000001492,,RPE
ENSG00000197713,ENSG00000197713.15,ENST00000445268,ENST00000445268.5,ENSMFAG00000001492,,RPE
ENSG00000197713,ENSG00000197713.15,ENST00000452025,ENST00000452025.5,ENSMFAG00000001492,,RPE
ENSG00000197713,ENSG00000197713.15,ENST00000438204,ENST00000438204.6,ENSMFAG00000001492,,RPE
ENSG00000197713,ENSG00000197713.15,ENST00000438191,ENST00000438191.1,ENSMFAG00000001492,,RPE
ENSG00000197713,ENSG00000197713.15,ENST00000411934,ENST00000411934.6,ENSMFAG00000001492,,RPE
ENSG00000197713,ENSG00000197713.15,ENST00000435437,ENST00000435437.2,ENSMFAG00000001492,,RPE
ENSG00000197713,ENSG00000197713.15,ENST00000354506,ENST00000354506.10,ENSMFAG00000001492,,RPE
ENSG00000144445,ENSG00000144445.17,ENST00000281772,ENST00000281772.14,ENSMFAG00000031878,KANSL1L,KANSL1L
ENSG00000144445,ENSG00000144445.17,ENST00000418791,ENST00000418791.5,ENSMFAG00000031878,KANSL1L,KANSL1L
ENSG00000144445,ENSG00000144445.17,ENST00000634716,ENST00000634716.1,ENSMFAG00000031878,KANSL1L,KANSL1L
ENSG00000144445,ENSG00000144445.17,ENST00000457374,ENST00000457374.5,ENSMFAG00000031878,KANSL1L,KANSL1L
ENSG00000144445,ENSG00000144445.17,ENST00000452086,ENST00000452086.5,ENSMFAG00000031878,KANSL1L,KANSL1L
ENSG00000144445,ENSG00000144445.17,ENST00000428655,ENST00000428655.5,ENSMFAG00000031878,KANSL1L,KANSL1L
ENSG00000144445,ENSG00000144445.17,ENST00000460256,ENST00000460256.1,ENSMFAG00000031878,KANSL1L,KANSL1L
ENSG00000144445,ENSG00000144445.17,ENST00000438563,ENST00000438563.5,ENSMFAG00000031878,KANSL1L,KANSL1L
ENSG00000144445,ENSG00000144445.17,ENST00000415553,ENST00000415553.1,ENSMFAG00000031878,KANSL1L,KANSL1L
ENSG00000144445,ENSG00000144445.17,ENST00000453904,ENST00000453904.2,ENSMFAG00000031878,KANSL1L,KANSL1L
ENSG00000144445,ENSG00000144445.17,ENST00000429908,ENST00000429908.2,ENSMFAG00000031878,KANSL1L,KANSL1L
ENSG00000115361,ENSG00000115361.8,ENST00000652584,ENST00000652584.1,ENSMFAG00000003569,ACADL,ACADL
ENSG00000115361,ENSG00000115361.8,ENST00000233710,ENST00000233710.4,ENSMFAG00000003569,ACADL,ACADL
ENSG00000115361,ENSG00000115361.8,ENST00000482502,ENST00000482502.1,ENSMFAG00000003569,ACADL,ACADL
ENSG00000115361,ENSG00000115361.8,ENST00000498120,ENST00000498120.5,ENSMFAG00000003569,ACADL,ACADL
ENSG00000115361,ENSG00000115361.8,ENST00000482523,ENST00000482523.1,ENSMFAG00000003569,ACADL,ACADL
ENSG00000168530,ENSG00000168530.16,ENST00000341685,ENST00000341685.8,ENSMFAG00000031549,MYL1,MYL1
ENSG00000168530,ENSG00000168530.16,ENST00000352451,ENST00000352451.4,ENSMFAG00000031549,MYL1,MYL1
ENSG00000168530,ENSG00000168530.16,ENST00000496436,ENST00000496436.5,ENSMFAG00000031549,MYL1,MYL1
ENSG00000168530,ENSG00000168530.16,ENST00000484290,ENST00000484290.1,ENSMFAG00000031549,MYL1,MYL1
ENSG00000115365,ENSG00000115365.12,ENST00000443314,ENST00000443314.5,ENSMFAG00000041765,LANCL1,LANCL1
ENSG00000115365,ENSG00000115365.12,ENST00000441020,ENST00000441020.7,ENSMFAG00000041765,LANCL1,LANCL1
ENSG00000115365,ENSG00000115365.12,ENST00000450366,ENST00000450366.7,ENSMFAG00000041765,LANCL1,LANCL1
ENSG00000115365,ENSG00000115365.12,ENST00000233714,ENST00000233714.8,ENSMFAG00000041765,LANCL1,LANCL1
ENSG00000115365,ENSG00000115365.12,ENST00000431941,ENST00000431941.6,ENSMFAG00000041765,LANCL1,LANCL1
ENSG00000115365,ENSG00000115365.12,ENST00000412863,ENST00000412863.1,ENSMFAG00000041765,LANCL1,LANCL1
ENSG00000115365,ENSG00000115365.12,ENST00000448951,ENST00000448951.5,ENSMFAG00000041765,LANCL1,LANCL1
ENSG00000115365,ENSG00000115365.12,ENST00000453956,ENST00000453956.1,ENSMFAG00000041765,LANCL1,LANCL1
ENSG00000021826,ENSG00000021826.17,ENST00000673510,ENST00000673510.1,ENSMFAG00000044079,CPS1,CPS1
ENSG00000021826,ENSG00000021826.17,ENST00000673630,ENST00000673630.1,ENSMFAG00000044079,CPS1,CPS1
ENSG00000021826,ENSG00000021826.17,ENST00000673711,ENST00000673711.1,ENSMFAG00000044079,CPS1,CPS1
ENSG00000021826,ENSG00000021826.17,ENST00000233072,ENST00000233072.10,ENSMFAG00000044079,CPS1,CPS1
ENSG00000021826,ENSG00000021826.17,ENST00000497163,ENST00000497163.1,ENSMFAG00000044079,CPS1,CPS1
ENSG00000021826,ENSG00000021826.17,ENST00000674074,ENST00000674074.1,ENSMFAG00000044079,CPS1,CPS1
